id,firstname,lastname,email,address,canal,country,creation_date,last_activity_date,gender,age_group,churn
8950d5ae-bf02-47a0-9a21-ae2d6cd41f57,Colleen,Garrett,hmorris@tran.com,"0675 Ashley Corner Suite 078 North Thomasbury, PA 88952",MOBILE,SPAIN,07-30-2021 00:00:00,06-06-2023 01:10:26,1.0,2.0,True
96239cf3-be15-4cc0-a712-fc7ecf00bcc2,Gavin,Jackson,richard14@booth.com,"362 Thompson Spring Apt. 978 Port Bonnie, CT 58983",WEBAPP,USA,08-09-2021 00:00:00,06-06-2023 05:04:49,0.0,10.0,True
4ff01543-4316-4094-b073-d8d9511e2832,Heather,Schwartz,garciaamber@patterson.com,"62696 Price Court Apt. 321 Vargasfort, NH 04859",PHONE,USA,07-19-2021 00:00:00,06-05-2023 10:58:54,1.0,6.0,False
860ce86d-bd79-420f-ad99-fb564a326f85,Andrew,Smith,lwhite@gibbs-salazar.biz,"666 Brandon Street Spencermouth, PW 92897",WEBAPP,FR,08-10-2021 00:00:00,06-05-2023 10:12:31,1.0,4.0,False
cb8aa741-2df3-4822-a571-8f5d7aa1e6ad,Timothy,Castillo,patricia33@henderson-gould.info,"5928 Dunn Squares Bethland, VA 91900",WEBAPP,FR,08-10-2021 00:00:00,06-05-2023 15:13:46,0.0,2.0,True
06ee248d-45c3-4d24-9b87-b8373d4005be,Elizabeth,Barnett,joshua89@erickson.org,"757 Becker Coves Apt. 776 Peterton, AK 27318",PHONE,FR,07-24-2021 00:00:00,06-05-2023 01:43:11,1.0,3.0,True
6387df2d-e844-4488-80ad-d46e2fed094d,David,Anderson,jburke@garza-cruz.org,"66475 Norma Island Apt. 113 Jessicahaven, MH 19301",WEBAPP,USA,08-04-2021 00:00:00,06-06-2023 00:50:01,1.0,4.0,True
d0f2d99f-146c-4009-ad94-088cb95da4f8,Scott,Alexander,martineznatasha@parsons-roberts.com,"4149 Farmer Trace New Lauren, FM 85356",WEBAPP,SPAIN,08-16-2021 00:00:00,06-08-2023 20:56:00,0.0,5.0,True
a7624625-fccc-4fc4-9e89-b6d8236ed557,Nicholas,Brooks,emilylopez@holloway.biz,"04081 Dennis Mills Apt. 036 Gibsonshire, VT 59504",WEBAPP,FR,07-28-2021 00:00:00,06-01-2023 02:33:42,1.0,4.0,False
f2bdea4e-bfbc-4372-8dc0-780107c5ee96,Jane,Padilla,sellersmichael@mitchell.com,"286 Angela Row South Rachel, AL 90762",PHONE,USA,08-05-2021 00:00:00,06-02-2023 20:30:20,1.0,2.0,True
a885cf37-be39-403c-8ef7-094298ee36c7,Michael,Bailey,rebecca09@solis.net,"0935 Sanchez Ford North Michaelport, NV 48346",WEBAPP,USA,08-09-2021 00:00:00,06-09-2023 00:33:56,1.0,1.0,True
34461b89-5aa5-418b-8ad6-430053538a66,Joel,Young,cathy85@silva.com,"16999 Michael Alley Apt. 910 Nguyenport, KS 99031",WEBAPP,SPAIN,07-24-2021 00:00:00,06-02-2023 21:02:46,1.0,4.0,True
db90891f-7398-4c71-a41f-6c415e5d34d8,Craig,Garcia,mikerobinson@goodwin.com,"PSC 2820, Box 2720 APO AA 37573",WEBAPP,SPAIN,09-05-2021 00:00:00,06-06-2023 15:43:52,0.0,2.0,True
eb739a83-38c2-4b75-9635-833098f6289d,Jeffrey,Walker,andersonmichael@cook.com,"48351 Colleen Drives Suite 373 Danielborough, LA 16110",WEBAPP,FR,09-14-2021 00:00:00,06-04-2023 23:26:33,0.0,4.0,True
704558fc-c97a-491e-9194-1508882f8fee,Elizabeth,Barnett,joshua89@erickson.org,"757 Becker Coves Apt. 776 Peterton, AK 27318",PHONE,FR,08-23-2021 00:00:00,06-05-2023 01:43:11,0.0,7.0,True
2da9e225-b2c8-4aa4-8b02-2b2ce42c963a,Pamela,Barron,kathygibbs@mack.com,"47056 Galvan Trail Apt. 002 Angelfurt, TN 35952",PHONE,FR,09-06-2021 00:00:00,06-09-2023 17:12:44,1.0,4.0,True
9c276c6a-2e19-455b-ad56-38920ebc87bc,Joshua,Hill,hlam@key.biz,"36860 Timothy Flat New James, NM 04411",WEBAPP,USA,08-19-2021 00:00:00,06-02-2023 11:12:55,1.0,7.0,True
10190e89-87d9-429f-9235-b63bbdc3b023,Melissa,Phelps,tsweeney@watson.com,Unit 8779 Box 5035 DPO AE 98141,PHONE,USA,09-11-2021 00:00:00,06-03-2023 10:07:23,1.0,2.0,True
d9cafa7b-51fd-45c7-b8ac-14292b18e204,Jessica,Gross,elizabeth18@snyder.com,"51108 Randy Expressway New Jacobtown, AK 34030",PHONE,SPAIN,09-10-2021 00:00:00,06-02-2023 20:32:08,0.0,8.0,True
8ade4fc6-2350-47e8-99d7-a5aaede37d6a,Gary,Jackson,rclark@sullivan.com,"1779 Powers Squares Tinaside, WY 19157",WEBAPP,USA,08-28-2021 00:00:00,06-07-2023 02:07:24,1.0,9.0,True
5ff86065-16e0-43e3-948c-4b636fb68f38,Richard,Sullivan,taylor36@morales.org,"761 Anderson Squares East Roseton, MN 33616",WEBAPP,FR,08-27-2021 00:00:00,06-08-2023 15:41:30,1.0,4.0,True
f3921a2d-9214-4ff2-b4c4-e353256b7dff,Denise,Pearson,meganbrady@brown.com,"358 Fleming Prairie East Amandashire, AL 29981",MOBILE,FR,09-07-2021 00:00:00,06-07-2023 13:57:22,1.0,3.0,False
15689ecd-e4f5-48a6-a62f-24dbddf96733,Isaac,White,smithsean@nguyen.com,"52247 Michael Inlet Mitchellland, TX 60079",WEBAPP,FR,08-26-2021 00:00:00,06-09-2023 09:13:55,1.0,3.0,False
e772cae0-749a-4565-9425-fd95c917bdde,Lisa,Briggs,douglasjeanne@robinson.com,"0625 Henry Camp West Andrew, NH 43439",PHONE,SPAIN,09-06-2021 00:00:00,06-06-2023 16:42:33,1.0,10.0,False
634ce283-8212-4061-acac-e5c7cd351e22,Molly,Kane,abigailball@santos-sawyer.biz,"78623 Stacey Field Suite 305 West Rileyport, MH 12546",PHONE,SPAIN,08-25-2021 00:00:00,06-09-2023 04:24:56,1.0,4.0,False
