id,firstname,lastname,email,address,canal,country,creation_date,last_activity_date,gender,age_group,churn
9004406f-122f-4984-9775-1ad8a45ff5df,Christopher,Davis,sbrooks@hebert.com,"0866 Luna Crest Briggsside, AR 02197",WEBAPP,FR,04-19-2013 00:00:00,06-04-2023 16:55:26,0.0,1.0,False
9c7a2af0-37e1-4ba0-b3e5-2647ab395e8f,Natalie,Johns,gmiles@fletcher.com,"7068 Bell Land Jerryberg, CA 12806",PHONE,FR,08-04-2021 00:00:00,06-08-2023 18:42:47,1.0,0.0,True
9877a82c-fd4a-45ba-b6a9-5cec05a95961,Elizabeth,Ortega,marshstacy@serrano.info,"58280 Brittany Terrace Apt. 046 Lake Pamelatown, PA 72400",PHONE,USA,07-24-2021 00:00:00,06-08-2023 08:04:54,1.0,7.0,True
e74e4638-07d5-4467-928d-03b472d73f0b,Wanda,Cooley,schmidtrebecca@scott.com,USS Harris FPO AP 23410,,USA,07-21-2021 00:00:00,06-04-2023 08:01:59,1.0,8.0,True
3ec399fc-5bc6-4932-83a2-7717d86b1e31,Mary,Pittman,rachelclark@parks.com,"246 Sandra Neck Suite 458 Hannahfurt, MP 53006",PHONE,SPAIN,08-01-2021 00:00:00,06-04-2023 02:06:29,0.0,9.0,True
bb2caa5b-6e3a-43ed-a377-a2b82b64127a,Todd,Tucker,jenniferthompson@johnson.info,"2998 Scott Overpass East Williamville, GA 19474",WEBAPP,SPAIN,08-07-2021 00:00:00,06-05-2023 02:12:09,1.0,4.0,False
14053ada-dc40-4278-9b8c-bf871e5b7bb9,Leah,Lang,andersondillon@huff.com,"479 David Ports Suite 226 East Lindaside, AL 05868",PHONE,FR,08-15-2021 00:00:00,06-05-2023 02:21:12,1.0,9.0,False
7a9afc5f-dff0-45ba-809b-27146a2ca973,Eric,Hernandez,brookslori@shaw.com,"635 Amber Drive North Danieltown, MP 54068",WEBAPP,USA,07-20-2021 00:00:00,06-05-2023 22:33:56,0.0,7.0,True
c00cbaa0-d0cc-4e1b-8ef1-65191d57653b,Timothy,Mendoza,christopherbeasley@pearson-lopez.biz,"5428 Rebecca Junction Suite 795 West Danielville, AR 85293",WEBAPP,USA,08-09-2021 00:00:00,06-01-2023 00:17:04,1.0,8.0,True
fe80ab82-757c-4b89-bef0-062383a23433,Michael,Diaz,gabrielle76@vega.net,"7692 Lucas Wall South Ryanton, RI 03393",WEBAPP,SPAIN,07-22-2021 00:00:00,06-01-2023 06:17:18,1.0,4.0,False
