id,firstname,lastname,email,address,canal,country,creation_date,last_activity_date,gender,age_group,churn
5c9f8a72-4f1c-43e3-851e-4a071907c43e,Matthew,Cook,jordanaaron@flores.com,"937 Mcintyre Heights Suite 968 Lake Christopherbury, TX 40399",WEBAPP,SPAIN,07-31-2021 00:00:00,06-03-2023 21:06:16,1.0,0.0,True
da267a3d-36b2-4e76-8dff-cb7e5bdc0f6d,James,Gonzalez,andrewcurtis@edwards.net,"272 Adam Rapids Suite 673 Port Jacob, NH 01431",WEBAPP,SPAIN,07-26-2021 00:00:00,06-03-2023 02:47:44,1.0,7.0,False
6e10755c-9d44-4831-ad6a-2fb431a655fb,Kendra,Mejia,matthew14@roth.com,"2441 Sharp Center Suite 501 Port Jill, AR 61425",PHONE,FR,08-07-2021 00:00:00,06-02-2023 07:55:47,0.0,6.0,True
eafbc5b6-13e2-4e94-90e6-86985fefef20,Paige,Clay,cchristian@arroyo.com,"88528 Morales Junction Christiantown, HI 17554",PHONE,USA,08-06-2021 00:00:00,06-01-2023 14:39:13,1.0,8.0,False
618bbb8f-b573-43e7-a786-35e5ac78c17d,Elizabeth,Wade,jason73@randolph-delacruz.com,"560 Tara Fork West Kelli, VI 55525",PHONE,USA,08-17-2021 00:00:00,06-07-2023 15:39:08,1.0,8.0,True
cdaaf3d0-1f84-44e8-9dd0-4fff0b243a24,Wendy,Osborn,lisaowens@kelley.com,"97374 Kelly Crossing Apt. 653 South Jessica, CO 69827",,SPAIN,07-20-2021 00:00:00,06-01-2023 18:29:52,1.0,6.0,False
58d873a5-b8be-4e58-80af-1c30df65f690,Robin,Mcintyre,toddmarks@duncan.org,"3530 Madden Expressway Brittanyport, ME 80994",PHONE,USA,07-27-2021 00:00:00,06-09-2023 08:51:04,1.0,6.0,True
472090fc-c71f-4785-a9cd-e11f3bc7d0f4,Brian,Williams,dsmith@oconnor-newton.com,"6857 Potts Square Harrymouth, AL 52721",WEBAPP,SPAIN,07-25-2021 00:00:00,06-04-2023 12:16:24,0.0,5.0,True
1062d329-7f72-4a1a-b533-abb5f7327228,Erin,Frazier,brian87@lewis-dawson.com,USNV Nelson FPO AA 96407,PHONE,SPAIN,07-31-2021 00:00:00,06-02-2023 01:15:04,1.0,1.0,True
4e81320d-a9bb-4b83-84f2-85ef3dc8c1f5,Kristy,Tyler,grahambrian@moore.org,"16435 Eric Villages Apt. 441 East Gregoryfurt, MP 67061",PHONE,FR,08-13-2021 00:00:00,06-05-2023 18:07:05,0.0,4.0,True
