id,firstname,lastname,email,address,canal,country,creation_date,last_activity_date,gender,age_group,churn
975b65a8-ad4b-4acd-8e0f-fd98c1a5bbda,Margaret,Wilcox,catherine65@carter.info,"8733 Greene Valley East Gracefort, AK 20224",PHONE,SPAIN,08-14-2021 00:00:00,06-06-2023 07:04:43,1.0,4.0,False
0bc72b11-7c42-4af7-a323-beb82b282404,Todd,Tucker,jenniferthompson@johnson.info,"2998 Scott Overpass East Williamville, GA 19474",WEBAPP,FR,08-07-2021 00:00:00,06-05-2023 02:12:09,1.0,5.0,True
c0534ebe-8523-4035-bc86-868de465ccc1,Kayla,Carrillo,rodriguezalbert@villegas-reilly.biz,"58913 Garcia Keys Suite 930 Melanieside, WY 17903",PHONE,FR,08-18-2021 00:00:00,06-09-2023 02:20:02,1.0,10.0,True
525b7371-07d5-41ef-9dd1-f6853f936280,Jennifer,Le,espinozaronnie@perry.info,"87277 Ronald Walk Apt. 422 South Jessicamouth, MA 84234",PHONE,USA,07-22-2021 00:00:00,06-01-2023 23:26:08,1.0,10.0,True
275fbd5d-843f-4ca1-b2d4-be6ff377143b,Amanda,Herrera,orussell@martin.com,"26029 Riggs Terrace Apt. 681 Micheleville, OR 76621",WEBAPP,FR,08-08-2021 00:00:00,06-03-2023 00:34:13,0.0,9.0,True
e1de5aa5-4507-4b35-b2f4-72f09d9b7083,Nancy,Golden,nancyhubbard@garza.com,"509 Nicholas Unions Apt. 994 Barbaraberg, GU 30621",PHONE,FR,08-12-2021 00:00:00,06-09-2023 09:49:58,1.0,1.0,False
fdcecafa-25e5-45fd-8695-58433d2c3d75,Gavin,Jackson,richard14@booth.com,"362 Thompson Spring Apt. 978 Port Bonnie, CT 58983",WEBAPP,USA,08-09-2021 00:00:00,06-06-2023 05:04:49,1.0,9.0,True
2ebef55b-4582-48e4-b3bd-a155008faf14,Kayla,Carrillo,rodriguezalbert@villegas-reilly.biz,"58913 Garcia Keys Suite 930 Melanieside, WY 17903",PHONE,FR,08-18-2021 00:00:00,06-09-2023 02:20:02,1.0,3.0,True
06eaec82-32b4-4daf-8ff4-874e36057343,Matthew,Rogers,hyu@walker-patterson.com,"72393 Green Ridges Robertsonview, HI 66918",WEBAPP,USA,08-07-2021 00:00:00,06-08-2023 14:05:16,1.0,5.0,True
4b6ed55e-52dc-4b87-9836-3b7590fb2cd6,Crystal,Soto,kristyfranklin@smith-christensen.com,"884 Owens Well Apt. 024 South Christopherberg, TN 21961",MOBILE,SPAIN,07-27-2021 00:00:00,06-05-2023 01:43:44,1.0,8.0,False
27285063-6326-403c-952d-ce43d96394a1,Gloria,Parks,cgarcia@gates.com,"161 Riley Expressway Austinmouth, NH 26441",PHONE,FR,08-02-2021 00:00:00,06-01-2023 18:10:33,1.0,6.0,False
d84a6309-b38f-4d2f-aed9-e72d37d757eb,Ashley,Armstrong,matthew50@jackson.info,"32279 Roberta Vista Suite 794 South Brittany, MS 77487",MOBILE,FR,08-11-2021 00:00:00,06-06-2023 05:40:51,1.0,6.0,True
cdc8d49f-0634-4fa4-baee-959647206b33,Matthew,Cook,fvargas@johnson-johnson.com,"89562 Burgess Shoals Suite 110 Olsonview, MI 87291",WEBAPP,SPAIN,08-17-2021 00:00:00,06-07-2023 03:51:54,1.0,10.0,True
41b932ee-03ae-4c25-9e47-ebbe06a02b67,David,Anderson,jburke@garza-cruz.org,"66475 Norma Island Apt. 113 Jessicahaven, MH 19301",WEBAPP,FR,09-03-2021 00:00:00,06-06-2023 00:50:01,0.0,7.0,True
43ccb76b-1a20-4c78-8eb2-c2010234cba3,Kevin,Torres,dillonteresa@hawkins.com,"100 Garcia Forks Apt. 035 New Aaronmouth, OK 91268",WEBAPP,FR,09-09-2021 00:00:00,06-04-2023 22:49:18,1.0,9.0,False
f4ef6a2f-5f91-44df-bf9b-3182fc76445a,Matthew,Cook,jordanaaron@flores.com,"937 Mcintyre Heights Suite 968 Lake Christopherbury, TX 40399",WEBAPP,USA,08-30-2021 00:00:00,06-03-2023 21:06:16,0.0,8.0,True
26c117ed-86b0-44ea-8509-e1b08bafd666,Cheryl,Salazar,lynnford@goodwin-graham.com,Unit 3634 Box 5928 DPO AE 54813,MOBILE,USA,09-04-2021 00:00:00,06-06-2023 21:33:07,0.0,6.0,True
5f19c1b2-3840-4f05-9037-6b71736a6c09,Pamela,Barron,kathygibbs@mack.com,"47056 Galvan Trail Apt. 002 Angelfurt, TN 35952",PHONE,FR,09-06-2021 00:00:00,06-09-2023 17:12:44,1.0,1.0,True
75e6597d-dd2e-4c7c-8fa9-50026305fc81,Kayla,Carrillo,rodriguezalbert@villegas-reilly.biz,"58913 Garcia Keys Suite 930 Melanieside, WY 17903",PHONE,SPAIN,09-17-2021 00:00:00,06-09-2023 02:20:02,1.0,1.0,True
ce10da6c-9d8b-4b70-98f8-2b15cf8d94c8,Manuel,Morris,johnberger@simpson.com,USNS Rojas FPO AE 93711,WEBAPP,FR,08-27-2021 00:00:00,06-07-2023 19:11:47,1.0,5.0,False
e40e4bbc-2c48-43c6-ba75-21eeb2cd7766,Ryan,Reynolds,lozanoyolanda@swanson.com,"7222 Mcdaniel Shoals West Michael, MS 51135",WEBAPP,USA,09-12-2021 00:00:00,06-08-2023 10:50:07,0.0,7.0,False
