id,firstname,lastname,email,address,canal,country,creation_date,last_activity_date,gender,age_group,churn
ac65d67a-3ad3-4651-8e33-94c6d2675721,Matthew,Cook,jordanaaron@flores.com,"937 Mcintyre Heights Suite 968 Lake Christopherbury, TX 40399",WEBAPP,SPAIN,03-25-2015 00:00:00,06-03-2023 21:06:16,1.0,3.0,False
06fb8ee0-b88e-425e-99b5-e67263ea3d4c,Nancy,Golden,nancyhubbard@garza.com,"509 Nicholas Unions Apt. 994 Barbaraberg, GU 30621",PHONE,USA,08-12-2021 00:00:00,06-09-2023 09:49:58,1.0,2.0,True
3c9fbab9-40d3-4136-8966-911a9135cd5f,Tanya,Costa,petersonjeffrey@fernandez-yates.org,"7346 Dawn Islands Johnsonborough, FL 81181",PHONE,USA,08-07-2021 00:00:00,06-05-2023 12:52:46,1.0,9.0,True
1d481462-dced-46b2-9f73-cfa57e7d479e,Wendy,Osborn,lisaowens@kelley.com,"97374 Kelly Crossing Apt. 653 South Jessica, CO 69827",,USA,07-20-2021 00:00:00,06-01-2023 18:29:52,1.0,7.0,True
c96ae86e-9f6e-48d6-bc5d-bd6102ec30c1,Nicholas,Gray,hwright@oneal.biz,"863 Adam Hills Lake Laura, IL 75165",WEBAPP,FR,08-14-2021 00:00:00,06-06-2023 04:37:41,1.0,7.0,False
85759ab5-4232-4448-b801-c02ebd0ddefe,Kendra,Mejia,matthew14@roth.com,"2441 Sharp Center Suite 501 Port Jill, AR 61425",PHONE,SPAIN,08-07-2021 00:00:00,06-02-2023 07:55:47,1.0,6.0,False
3dc0a9e1-14d0-4346-8539-40bd1b4904d2,Christine,Montgomery,kaitlyn86@campbell-garcia.org,"21790 Tammy Locks Apt. 310 South Fredericktown, MH 27777",MOBILE,USA,07-30-2021 00:00:00,06-05-2023 10:31:35,0.0,5.0,True
9578fbdb-9147-4e70-b1f7-3e6d2e05efff,Jacqueline,Warner,adoyle@reyes.com,"7094 Bryan Knolls West Stephanie, VI 96858",PHONE,SPAIN,08-07-2021 00:00:00,06-06-2023 12:33:16,0.0,7.0,True
f1a7137e-98ec-4e97-80c7-32edb39124a7,Jessica,Oconnor,hchoi@burns.net,"78095 Rachel Center Suite 295 Smithside, AS 17557",PHONE,SPAIN,08-05-2021 00:00:00,06-08-2023 17:29:43,1.0,1.0,True
d8118dcb-06f4-453f-b764-b77694ee3edd,Andrea,Pierce,ybriggs@pierce.org,"4600 Richardson Dale New Wanda, NE 42581",MOBILE,USA,08-12-2021 00:00:00,06-06-2023 20:54:21,1.0,0.0,True
47ea41e9-bbb4-43d6-9639-22cb0ec97797,Margaret,Wilcox,catherine65@carter.info,"8733 Greene Valley East Gracefort, AK 20224",PHONE,FR,08-14-2021 00:00:00,06-06-2023 07:04:43,1.0,7.0,False
4dddbaec-48e8-4ab1-b746-92d0655b6821,Crystal,Soto,melissasmith@blankenship.com,"031 Daniel Valleys Joshuaport, PW 85342",MOBILE,SPAIN,08-02-2021 00:00:00,06-02-2023 05:51:21,1.0,4.0,False
e1d805e1-59fb-4453-b4cf-a0551d53c728,Amy,Kelley,sydneyjones@jimenez.com,"03829 Jennifer Mountains North Jeffery, OR 81386",WEBAPP,USA,08-26-2021 00:00:00,06-02-2023 22:54:09,0.0,8.0,True
bc9f3bd6-b6bb-4dcc-8b97-fd5d5c899be2,Erin,Frazier,brian87@lewis-dawson.com,USNV Nelson FPO AA 96407,PHONE,USA,08-30-2021 00:00:00,06-02-2023 01:15:04,0.0,8.0,True
8785478d-fcc2-4bc9-bd6e-315822978be6,Christina,Mendez,olivermegan@brown.com,"094 Andrew Spur Molinamouth, IL 32936",MOBILE,SPAIN,09-02-2021 00:00:00,06-06-2023 19:28:10,1.0,4.0,False
c52c9d42-a5c5-472e-bafa-948be27927b9,Dana,Walsh,veronica63@cardenas.com,Unit 4287 Box 8773 DPO AE 21291,MOBILE,SPAIN,09-05-2021 00:00:00,06-04-2023 13:00:52,0.0,8.0,False
3810bf2e-b81d-47c9-b5bc-a5c605a5dba8,Natalie,Johns,cindy76@jones.com,"22057 Dennis Port Suite 620 Lake Michael, AK 44086",PHONE,FR,08-28-2021 00:00:00,06-08-2023 10:58:09,1.0,7.0,False
d890ff1b-29b4-4821-9200-1336a7c3a1e9,Melissa,Phelps,tsweeney@watson.com,Unit 8779 Box 5035 DPO AE 98141,PHONE,SPAIN,09-11-2021 00:00:00,06-03-2023 10:07:23,1.0,1.0,True
2b77d44c-1659-465a-aa7c-0691f1e16e92,Natalie,Johns,cindy76@jones.com,"22057 Dennis Port Suite 620 Lake Michael, AK 44086",PHONE,SPAIN,08-28-2021 00:00:00,06-08-2023 10:58:09,1.0,5.0,True
0e253cba-603e-4ea1-b5b2-a329648e214b,Taylor,Mcdonald,sclayton@daniels-norris.biz,"2267 Gilmore Radial West Betty, FM 96095",WEBAPP,SPAIN,08-27-2021 00:00:00,06-03-2023 01:23:20,1.0,7.0,False
309c9cb6-d689-4d2e-a599-e6d17ae71a54,Hunter,White,gibsonchristine@schmidt-sanchez.com,"62493 David Square North Alexandra, DE 77231",WEBAPP,USA,08-25-2021 00:00:00,06-01-2023 15:15:09,1.0,10.0,True
375eb27d-594a-42d7-a039-845cb6dc5e66,Susan,Benjamin,michelefuller@meza.com,"64870 Ashley Cliff Suite 534 West Michaelhaven, ME 34781",PHONE,SPAIN,08-19-2021 00:00:00,06-06-2023 06:09:14,1.0,6.0,True
fa4139e2-28f1-4d26-871f-db432638ff0f,Curtis,Garcia,bruce68@salinas.com,"19260 Cook Way Apt. 507 Lake Michaelview, AS 51167",WEBAPP,USA,08-20-2021 00:00:00,06-01-2023 12:18:06,0.0,6.0,True
1d772350-438e-4739-9ace-b87223cd2520,Michael,Diaz,james51@forbes-parsons.biz,"10430 Luis Bridge Lake Karen, SD 80647",WEBAPP,SPAIN,09-17-2021 00:00:00,06-06-2023 23:19:07,1.0,7.0,False
