id,firstname,lastname,email,address,canal,country,creation_date,last_activity_date,gender,age_group,churn
0ebb98f3-504d-48cb-b904-ce221c55102b,Christopher,Davis,sbrooks@hebert.com,"0866 Luna Crest Briggsside, AR 02197",WEBAPP,FR,04-19-2013 00:00:00,06-04-2023 16:55:26,1.0,5.0,False
1e5587c0-e5ac-4081-b989-3c41836da79d,Aaron,Smith,matthewwhite@fox.com,"PSC 5633, Box 7217 APO AP 72279",WEBAPP,SPAIN,08-03-2021 00:00:00,06-02-2023 22:36:41,0.0,6.0,True
69f4fd07-7deb-4ab4-ab90-6443bb794acc,Philip,Myers,cordovajeffrey@bruce.info,"54638 Paul Drives Ortizburgh, WV 94408",WEBAPP,SPAIN,07-24-2021 00:00:00,06-04-2023 07:41:08,1.0,10.0,False
abfab5ca-466b-4e62-a0b5-6960290a0ea9,Eric,Moore,ascott@cook.org,"55891 Moore Mountain Apt. 346 New Tiffany, NE 65536",WEBAPP,USA,07-24-2021 00:00:00,06-06-2023 05:18:44,1.0,1.0,True
852884c2-18ca-4a4c-ab92-e378c06d9a31,Michelle,Glenn,longgary@craig.com,"659 Martin Spurs West Kimberly, VA 40956",PHONE,USA,07-23-2021 00:00:00,06-02-2023 03:18:56,1.0,8.0,True
2bdb6788-5b7a-4cd9-a646-3d83b735e9c4,Crystal,Mccoy,brian86@jennings.biz,"01485 Alyssa Squares Arnoldview, OH 79392",MOBILE,FR,08-12-2021 00:00:00,06-02-2023 15:49:42,0.0,2.0,True
589f0736-b23c-4f91-a861-6d3817aff107,Steven,Marshall,christopherwright@jones.com,"1935 John Run Suite 567 South Matthewside, WI 40885",WEBAPP,FR,07-27-2021 00:00:00,06-04-2023 14:37:34,1.0,4.0,True
debff0fa-dd9c-4fb9-ae92-37cb8ba62fc2,Michele,Villarreal,michaelelizabeth@harris.com,"0904 Patel Forge Hartstad, CO 34650",PHONE,USA,08-01-2021 00:00:00,06-05-2023 20:40:44,1.0,2.0,True
90fc78c1-a310-43f0-836d-ce4b0f2d3b34,Molly,Kane,abigailball@santos-sawyer.biz,"78623 Stacey Field Suite 305 West Rileyport, MH 12546",PHONE,FR,07-26-2021 00:00:00,06-09-2023 04:24:56,0.0,3.0,False
17c7d0e1-69cd-4036-8243-7aa7f289e3f3,Amanda,Patel,alexandermiller@bryant.com,"290 Angela Ford Apt. 432 Loganmouth, GA 94349",WEBAPP,USA,07-24-2021 00:00:00,06-07-2023 12:05:57,1.0,2.0,True
ec393956-e242-4419-8071-3d9f1cefbbd3,Matthew,Cook,fvargas@johnson-johnson.com,"89562 Burgess Shoals Suite 110 Olsonview, MI 87291",WEBAPP,USA,08-17-2021 00:00:00,06-07-2023 03:51:54,1.0,3.0,True
d2698509-0ba3-49db-96d2-7d1de04e369e,Gary,Jackson,charles53@garcia.com,"8351 Turner Inlet Suite 215 New Anthonyside, IN 71953",WEBAPP,SPAIN,08-13-2021 00:00:00,06-04-2023 15:17:23,0.0,4.0,True
5488bd5d-1e82-4901-90e2-341cb75ba639,Molly,Kane,abigailball@santos-sawyer.biz,"78623 Stacey Field Suite 305 West Rileyport, MH 12546",PHONE,USA,07-26-2021 00:00:00,06-09-2023 04:24:56,1.0,7.0,False
1f2445cb-68a8-44b1-81a3-7cf9e328a270,Gavin,Jackson,richard14@booth.com,"362 Thompson Spring Apt. 978 Port Bonnie, CT 58983",WEBAPP,FR,08-09-2021 00:00:00,06-06-2023 05:04:49,0.0,10.0,True
821f36c2-f8f9-4aee-8284-a7cd87b7dba0,Crystal,Mccoy,brian86@jennings.biz,"01485 Alyssa Squares Arnoldview, OH 79392",MOBILE,USA,08-12-2021 00:00:00,06-02-2023 15:49:42,0.0,9.0,True
0fa00cb4-162d-404c-ba9f-672083b9c8d4,Melissa,Phelps,tsweeney@watson.com,Unit 8779 Box 5035 DPO AE 98141,PHONE,USA,08-12-2021 00:00:00,06-03-2023 10:07:23,1.0,6.0,False
1853df13-b4fa-48c2-9dd2-0136fbd544b0,Scott,Ramos,katherine91@gonzales.com,"6086 Schultz Underpass Suite 296 Lake Douglas, KY 93665",WEBAPP,SPAIN,07-25-2021 00:00:00,06-07-2023 15:58:30,1.0,1.0,True
388d3e39-82eb-453a-b7fd-8266ccb6a4db,Samuel,Graham,hoffmansarah@peterson-smith.com,"37180 Susan Stravenue Apt. 774 East Christopherville, IA 15080",WEBAPP,FR,07-23-2021 00:00:00,06-08-2023 08:54:05,1.0,6.0,False
0d713444-ce70-4125-90c2-ed2a84ba7dea,Sarah,Hebert,renee29@wong.net,"PSC 8021, Box 5675 APO AP 12067",PHONE,FR,09-10-2021 00:00:00,06-06-2023 16:19:32,1.0,8.0,True
b80b6528-50b0-47e1-bc84-f7ad7685b1b5,Andrew,Smith,lwhite@gibbs-salazar.biz,"666 Brandon Street Spencermouth, PW 92897",WEBAPP,SPAIN,09-09-2021 00:00:00,06-05-2023 10:12:31,1.0,3.0,True
1905d43b-0780-4cb5-b366-d8f4dbab752b,James,Harris,aaronbrooks@combs.info,"57462 Duncan Land Stephenston, ND 98930",WEBAPP,FR,08-22-2021 00:00:00,06-07-2023 03:58:15,0.0,6.0,True
79815a7c-1cc8-462e-ba3c-320e5bdae696,Scott,Ramos,katherine91@gonzales.com,"6086 Schultz Underpass Suite 296 Lake Douglas, KY 93665",WEBAPP,FR,08-24-2021 00:00:00,06-07-2023 15:58:30,1.0,6.0,True
bc388fd5-4bbc-44e6-a5bc-794df4e11d58,Elizabeth,Ortega,marshstacy@serrano.info,"58280 Brittany Terrace Apt. 046 Lake Pamelatown, PA 72400",PHONE,FR,08-23-2021 00:00:00,06-08-2023 08:04:54,0.0,4.0,False
1053614f-0b4a-45ac-b770-5bfbc8b1ba8d,Ernest,Moore,sylvia80@warren.com,"127 Webb Drive Elizabethbury, CT 65649",WEBAPP,FR,08-28-2021 00:00:00,06-06-2023 16:34:34,1.0,4.0,False
aa7597d6-5c68-4246-b21c-d1e83393db5a,Angel,Johnson,smithwilliam@griffin-beasley.com,"0404 Davis Passage Jamesfort, AR 02583",WEBAPP,USA,09-09-2021 00:00:00,06-05-2023 13:57:22,1.0,7.0,True
61ba9730-41ef-48f5-80db-1f000ee71f8b,John,Wright,rita42@burns.com,"5987 Sanford Isle Calhounside, MS 57992",WEBAPP,FR,08-29-2021 00:00:00,06-01-2023 04:50:54,1.0,0.0,True
a393bbf2-2529-488f-a806-82efc87f93d8,Margaret,Wilcox,catherine65@carter.info,"8733 Greene Valley East Gracefort, AK 20224",PHONE,USA,09-13-2021 00:00:00,06-06-2023 07:04:43,0.0,7.0,True
b0facfd3-5820-428c-a95f-255b908c5fa3,Crystal,Soto,kristyfranklin@smith-christensen.com,"884 Owens Well Apt. 024 South Christopherberg, TN 21961",MOBILE,SPAIN,08-26-2021 00:00:00,06-05-2023 01:43:44,1.0,5.0,False
5d14528d-b910-4377-aae9-5d7bdf8ea720,William,Romero,rriggs@armstrong.org,"3501 Wright Ridge Suite 542 Johnsonside, MP 03305",WEBAPP,SPAIN,09-04-2021 00:00:00,06-08-2023 19:56:16,1.0,4.0,True
230432c7-a237-443b-8af1-bf9decf3275e,Crystal,Soto,melissasmith@blankenship.com,"031 Daniel Valleys Joshuaport, PW 85342",MOBILE,SPAIN,09-01-2021 00:00:00,06-02-2023 05:51:21,1.0,3.0,True
4734da1b-0598-41ea-addc-19e1f6050242,Kelsey,Wise,rmontgomery@diaz.net,"219 Rebecca Manor Lake Richardbury, MS 34434",PHONE,SPAIN,09-16-2021 00:00:00,06-08-2023 09:04:28,0.0,1.0,True
110ef898-36f8-4e3e-aa61-cbb31365e975,Scott,Ramos,katherine91@gonzales.com,"6086 Schultz Underpass Suite 296 Lake Douglas, KY 93665",WEBAPP,USA,08-24-2021 00:00:00,06-07-2023 15:58:30,1.0,1.0,True
31501523-54e6-4170-92dd-1081b395edd4,Lauren,Lindsey,bradleylee@weeks.com,Unit 3324 Box 2272 DPO AA 31600,PHONE,SPAIN,08-24-2021 00:00:00,06-06-2023 05:17:38,0.0,1.0,False
d82a77a6-2e27-4f71-be25-98ecc27e57a9,Kayla,Carrillo,rodriguezalbert@villegas-reilly.biz,"58913 Garcia Keys Suite 930 Melanieside, WY 17903",PHONE,USA,10-17-2021 00:00:00,06-09-2023 02:20:02,1.0,5.0,True
bed5eb5e-e9f2-46eb-9925-2d7b7836a7f8,Dana,Walsh,veronica63@cardenas.com,Unit 4287 Box 8773 DPO AE 21291,MOBILE,USA,10-05-2021 00:00:00,06-04-2023 13:00:52,1.0,10.0,True
f9a3bb4a-2736-4409-9187-9e07bc0fb8d1,James,Gonzalez,opatterson@moore.biz,"58770 Cathy Station Suite 272 Huertaland, WV 24449",WEBAPP,SPAIN,10-06-2021 00:00:00,06-05-2023 18:15:01,1.0,6.0,True
f52aa505-f77d-4924-8fba-8e8d54657e0e,Hunter,White,wardjohnny@howard-lee.com,"5773 Dan Divide Apt. 436 Charlesfurt, NH 80840",WEBAPP,FR,09-26-2021 00:00:00,06-06-2023 10:11:02,0.0,2.0,True
b75d5150-fc8f-4eaa-8854-0df2c846d83a,David,Martinez,rcallahan@tucker.com,"647 Cline Place Anthonyland, IN 39403",WEBAPP,FR,10-08-2021 00:00:00,06-02-2023 17:34:58,0.0,4.0,False
