id,firstname,lastname,email,address,canal,country,creation_date,last_activity_date,gender,age_group,churn
9addc726-8d14-4aee-a494-903fbf410cc2,Kristine,Clarke,lindseykoch@anderson-zavala.info,"3787 Glenn Place West Timothyhaven, FL 66256",PHONE,SPAIN,06-25-2012 00:00:00,06-05-2023 01:11:31,0.0,2.0,False
1cfe6c15-2d4c-4a68-8df6-818d2462abca,Natalie,Johns,cindy76@jones.com,"22057 Dennis Port Suite 620 Lake Michael, AK 44086",PHONE,FR,07-29-2021 00:00:00,06-08-2023 10:58:09,0.0,7.0,True
46fb7a4f-a32d-4a82-99d1-9fcf0e5d1973,Ronald,Patterson,angela19@shaw.info,"37089 Michaela Passage Suite 794 East Jennahaven, IA 15214",WEBAPP,FR,08-10-2021 00:00:00,06-03-2023 03:09:07,1.0,1.0,True
3db504de-771a-4c1c-a2d9-eb5ace0d1e6c,Duane,Thomas,jenny25@jackson.biz,"096 Strickland Bridge Eileenland, OR 27559",WEBAPP,FR,08-03-2021 00:00:00,06-08-2023 21:08:17,0.0,5.0,False
cb83bd6b-f8fe-4cf6-9c7d-eaff8df1643f,Jason,Lewis,pauldennis@harvey-henry.com,"806 Christian Camp Apt. 831 Thompsonport, VA 78636",WEBAPP,USA,07-23-2021 00:00:00,06-03-2023 10:36:07,1.0,1.0,True
9de1d6b6-8d36-49e2-b1fa-0208a1bbb27c,Kayla,Carrillo,rodriguezalbert@villegas-reilly.biz,"58913 Garcia Keys Suite 930 Melanieside, WY 17903",PHONE,SPAIN,08-18-2021 00:00:00,06-09-2023 02:20:02,1.0,6.0,True
df615a52-cd22-44cd-8f76-b5e1a35a1d06,Taylor,Mcdonald,sclayton@daniels-norris.biz,"2267 Gilmore Radial West Betty, FM 96095",WEBAPP,SPAIN,07-28-2021 00:00:00,06-03-2023 01:23:20,1.0,2.0,True
3d8478e6-e191-464e-a9b1-9d7779b23a08,Nancy,Liu,jtucker@bond.com,"456 Anna Motorway New Kristenside, PA 75294",PHONE,SPAIN,07-28-2021 00:00:00,06-08-2023 02:07:04,1.0,0.0,True
b19f2378-f9be-437c-b06f-dbacfbdebaa4,Marissa,Wall,matthew96@miller.com,"68012 Tiffany Forges Mitchellberg, MN 48959",PHONE,SPAIN,08-03-2021 00:00:00,06-04-2023 13:42:34,1.0,5.0,True
9179b215-5867-4e57-808a-8a94ffea05b6,Lisa,Shepherd,jharper@wilson.com,"17071 Wright Mountains Suite 629 West Patrickberg, WV 70917",PHONE,USA,08-05-2021 00:00:00,06-01-2023 16:09:44,0.0,1.0,True
bdaf81a8-302d-4751-9316-d498f18aeb45,Mark,Nguyen,johnsonandrew@mcdowell.com,"PSC 7102, Box 6869 APO AA 47569",WEBAPP,USA,08-07-2021 00:00:00,06-03-2023 04:09:52,1.0,3.0,False
dff0aa51-cc04-48ac-bb68-414904ee5433,Teresa,Kaufman,christopher02@brooks.com,"13759 Mitchell Flat Richardbury, AZ 44589",PHONE,USA,07-20-2021 00:00:00,06-02-2023 06:20:03,0.0,1.0,True
75fb766a-226b-42ea-bdb7-742174b8f707,Kevin,Torres,svaughan@davidson.info,"888 Rachel Plains Suite 403 Romeroside, HI 23825",WEBAPP,SPAIN,08-14-2021 00:00:00,06-01-2023 01:43:37,0.0,7.0,True
f5df56d5-75ac-4d10-8645-99def742deb9,Paige,Clay,cchristian@arroyo.com,"88528 Morales Junction Christiantown, HI 17554",PHONE,USA,08-06-2021 00:00:00,06-01-2023 14:39:13,1.0,9.0,True
cfc2fa28-42ca-4a9f-a00a-eddfd144054c,Megan,Bruce,jenny76@moore.info,"754 William Pike Apt. 765 South Amber, NC 28144",PHONE,SPAIN,08-12-2021 00:00:00,06-08-2023 12:09:23,1.0,0.0,True
